id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
luphOgN2p4DzpsK4R9cXCkYw5wVTPuJnRy2J0fdAsMdGCVM,bMqUCYMGKILwNkkidQFSnoUwqimAn_jAeZX8SyeqoOrM8rY,u475Fb_0_MvS6YMAQr3XJXT30B49v4DBpU-LxTwB_xMXnV6JxUjkY0C7YnQmKQ5bgCvrcyIoFjyNbw,Tutsz,5505,1665071153000,657
NARXHFJlywOQg3pxrH26f8-g8E3jDlPzKTubqvNWeCkI,CTyRx21ydkEkW8-mYjROUAgpm-TwuCmpjtvTXT1-p8s,pV4W3YtF8kaH5tuj5NUKKpt7MeQqwTYTnGGIck7Xh0hAiKQqI1qkx_wxXo9xm5AlRzAgofwH9RQzqw,AYELGODLIKEMODE,5337,1664973123000,622
LyvE-pbjvPL-8za-QwoZMCT5C4WmvrWhLTcDfpiAmUqNgI4,VA8Ti7RxJL3S3yH_NaJ2UvnDV7eJxERNzmVB1zL47yEyMhQ,D3HkPp6BgPc76KMTf7KMF61mwxR54lgHq4Nz1pT7NceRfX1l_39SsexQNSZiqLn2xmNd4WGxVP_8IQ,Washin,1259,1665465987202,517
7UGffsQcO3DG-3EYlCCKJyP0wGPsRAQrV_sJu6UZiLeHXw,kJfFQNH22uG5--ivlBSMLlKRjtsgtSaTeKT92_hOerl0,pBPKWh8jlhvaXWrS_RrZjCaoiw3XLzDnFBmp-iWInbOuBpN_tCZTX77-fustMsnkSlnZNiNqxvv2LA,CrjaY,4832,1665515005400,720
ZoIOZqbkOU1lX0vK5xfpAZb3AugwwT5TgfP6BTIbj5vqxI6dQVDLaqJ2TA,NkJ0cKmiuJK0plgprU54_bkffhkxYYItkD3sQvm9Jbf-dhBM6AT40UDw,APQi31fnVg-gJa_3eogxlNEh7Z7gkoj8GkiNRX0dm38UMMrAvXYRVP4To_sxc0QdnU-ogRHSmpW5ew,MATHECO,29,1665465695080,97
FetZgBLYlUhU6RUf2E0UOoPwsmbq-mUWbd8xWg-0EAQ2zA,euZo-1WfLlelyb-YO1aYsbwC6bMERg6UmUSMzmiV36nKnXw,6EWpNoYo6YRQds3Ws52dyNkIii0MZSLw2kZpiFmSJlM4hOimGR6LWNcU4FxzFMHLDVCHDjQ2UwYZcw,berg,5489,1665373919000,653
uf79RIp2xKIfxTd8S2W1gMBSTlGst2Ka6npRi1_kHj8xyw,7FfuuzLe5pFor9rTxEXoz-HAQQWcFcEKGRZ_2SzErxsVAfo,d6AjQeI9Cr2i3oClz7ySPr7Ci763gCU23LJFRQx0IikL-63ZoINwb3JFjAfbJmIZEXujOt7A5THfpQ,saint soca fofo,745,1665563215350,524
LPAsdI-nROe9UifHQtBz59xaRsOY-DucdbleK4DoRGHyP3T4G3AG0RJ0Cw,BC0shjUJiMFQw-7_F-ZX0ooVzZRJp3eFkFzk-R83dvDxVZw3WJOEPD5X,aI01yV5eLc-SXHyYDI9s4XW4H5VkuiA9EttPlTyyAKuDrEkAZrc43kJxDE16UbuOJ3-g3F0b6SD32g,Duppler,5463,1665442354000,55
9-PqLoxXTYZrPywyRFvgamlQhfDhzjstcOXA5sv-IrJdYg,JBBVuOfajJH7hYjE7Fib-TaQEhBz6FHeuKmBcX-_eGt6fNI,WntImkAUSRL4NLHcAUodvOjRw_TG4-fcPC3bY14BwezzvnN9Ge6lX2yZoPkwrzg0ZsepNf2Mg3Y_gw,jxzo,5257,1665368040000,506
AAeJEWWyt0UXmDvMZJMytGCUpQ1MrYOESnPC_FY0eNtff_2XVGLsJjIbgA,p5Mux-BVNRdCmZffmO6az4x5HvX7HHLcCvkBtjtE9QK049F_ZCYKiD-H,0C_1qsMYXOUQdIow3aRKcKI0CzhYkezs04yRJk7nNf2EoAvn9_iBYlGgTK4PCuFQZm7EEO7ZSVFiQg,GEN 1EHENDS,29,1665529122319,62
gOU05BNkQ3PFG0041-iHtiVe80Xg_g7AJ8HoA7vmtNo35OE,-DgCcTheAad2hlriymqMfdMAwfrBQcm8GKQCPYCVzfK24qE,mBLMky_s7A4FDmh-eU-Celv8j9scRGvTlNq8eA7UVxYcitA99KpHjqy0d_o7l4PNxBdHfin77Ax4MA,Aline,4649,1664999392000,571
OgGXxidLJZJWdE0zn1LibCQABHLzzSx8XaKV2a-YLQfKnA,5N4Vh1YzAIrWfLbNp6eHfx_DXZoN4tAXe3I0FOxI4l7dH5w,IXrzTmGkmjwLKymqWb9TDi6uABPaMVpL2hHB1Nau1BTvJoxVaqCO15bpNlrc777oG_2qyvj3DMmccg,Kouyx,606,1664944691380,538
Wo8bArF2KEBR6sotcVGPNdreL69GoyOAW_35r8LxPbYb7rlqs7GdgHdmGQ,uv4UZw5Ny3ZcHQKQ1QRx3nIncOeOL7g136b4jH_TK4Gc95zcxM-KZ7YK,deL7QUkRbW7hxrzyUGN4gb7NJMck1scnGu6gcCtweyQhsCB9t98LsPlA3DKfGy0sXGeC7_A3Msq8hw,reap,5489,1665460233000,106
lICR331w_j-CwebIdu2mCsY54I5L6vu0UoCPL2YbCtLQ,tJY4z3YzeBWwenydbp_ysnIVWKa6rLF6PuaEa_xfLz0,xI4AfX9nQMxkN_iTZM-eks8A3UpI1IS6Z8DK3mMrv1mPqgxf1fI5fKzk41F1jqkg49V6BVmYPa2JgQ,SCAL hypnotic,3505,1665541762000,678
aOqr_1i_Qd2oLDWjaXF0Ywqe2LMz6tl1u7MKflG_zf2qBbU,JbeJdR3vpnQHlYthrHxUmqzBhkWctgLVqbzAlIi_I1YCGDk,BreK81T1gimRyk7eQuLYX_k1ehkZwWUvfYPKextFXq3tJmdaijpxnqWspeiU6o-Fqi7ugVNN0tzaKw,FUR Ayu,5489,1665541367000,543
8TcCZcIQ2eaSJnWmp2e_l3yC7bpscDX1psJpAFcL3xgMm2Q,_8dINYo0Otpgc35AYx_i2-cPWXQ2SsLgJJiPQSl8JLaNAP8,xVkgXHn69DWxBSZEQtZqG4bTHEMXg-eUvg4gQqwv53sgIiP0nNEbPeHwIvrMXpZewdWe9zhBzVNHHg,Nick link,4680,1665163889000,382
5ICUDB5NFtemQkTK8FR68_SKMa9s_hvcVSABKcKFHDdYgA,Fc-AVN69rAmFzOTs_bsUzweBeslALZ56BP4-AjqaB2X89rE,qmgeXy2KyLjMNfjTvZevakzWWecy2vj5sH2atiE0SojMXVTJutq7Ts4n4VLVxayylvBR3gheze_4KA,Lehendss,5505,1665536955755,319
ykLAXiMcyg51MiSRHre_JPoO0gwZRKmSgdg8nHViz8gZN-6bQubqNf5fOw,NqnG13A9CqzIFWWbDCl6OQzwUy8yQsPoeXz-4JDethp0Q32_r-eZ-GGY,iPRIAtCiRIlZiSJbDb_JzsxUHoX34HRMp8qctmFOF6iaNaDzcEH2QE_Omjqkx0JevfofhChnYh1wHA,elohigh xsm9866,7,1665557396728,84
kKA_TxtB5FpP2Uvy7M-GuJ6dZwWvGlDVDC8F-iwQX1tqNA,0XahnduEOzuBrjjryaMZHqCf5EDHY17WQuEXPVXmkwznJbQ,cTtvk69QuQlXFaZr4sdI47mj7VwykYzdoHpE0CH3MMoz5MFDwefHr67JKc4Qhbj2oPHL_Rjf4l0s2g,Tirano e Botando,675,1665457073000,409
6GAaQGeDsZuRlEBCJ95pHbNOUAqXAMuBsC8K0Z-CI0sag4UEh941yFeAKA,SBPQglHiyddPM3gVVAjEP2t1IpxK16C-DLJb4H1A2EkocenKs8zRROYM,XtCrrjzdW6unI_LCwHXKqzo-Me3zZOhkKfSjY_S0V86TfeBTVXOuBxUzKD6Hld_BGkSH6dcb38UPDQ,dinocelo,5416,1665473377000,86
wbET4fu_V6GTb36mxWZpYCRPccl7MraJ25pKQSa-PRo6Nw,F0BQz-wiw1Pu0RThmJ3QX15Idi4yjRtyg-oGsU6S6oYP,85qTjdVrL-XnvC4XbFWRt9BRqTkcutpydlogC1FmjZxiVNx6JfSqQYe9R03mBubaMtlpaptYtPLgdQ,Forlin,5170,1665553174466,567
eOzzQvB3PkyR7nEuyDlzKhYAmLzG4DWZqeutvzBawqCV_XAp7GJwFZxykw,tdknXo3v2FuO3VIQIHhy_LIs7fhBIVPhct4fbqQueshEsYGNz9V_EudX,fjGUe_dt_Nc-D8tAGuFmbsjqqOk9Ng5_MCqozyC00JZHV62w0KMmiwkho4niTWqx_fmkmgkOYgJ9iw,sword skill,3231,1665023883000,70
reegWcT3NOek6nm-DQ_5kOW-Toxf2ruxHU1r4lD1eiL71_0,VPZsQtQd9yfH3xGDS9eaJlWAHGcA2ClWftU5gfi9G86Nc_I,4FxY-Hcqfjt_jwkfWAtJKNXVg6FOiD3xjkS2rmzF98JpMOo4Ed6HkszuVn-HsmX6Z0lZ9I4Km4_HyA,XRK joze,5510,1665554761554,671
wwoe8Vu2u581XcO6NI7d19MDkDoDDPd_eXW3032dv_RMDA,9r1iRDTGdhiGVjwXr7HqPLPsshg-0yC2bcxVSlbAcX3ezb0,pT-nzRYWbnKBYf2iHxYBMNcDi9Q2syW1w7CnWJggfar9HqCPsB3ugirq8P27mt_IJ-fWrKSIAxquhQ,LLL Beenie,5521,1665444257000,592
AE3vmXe7Ym8zwCvmAGlFbRmPvAze5q4Pk2BGZIdAgSyra94,WStEQupTzwvMj6QvGnEx1jp_lUN2_ahk-DrXP3FYWeu-wVc,Gl28G50WC8kdyCrLgArnB6dqfaHPWbn4td-PavdTlRRnbqZPSHwssKF6BKnBrBpKVc9wMXP1YYcmwQ,Leving,5131,1665289960000,516
h3XJ_5gW37-TURB-HqmcGcD4ViNwoAuqVVimwXkopR91,2Ri2g8OeQ7KAWvNdAURFs96LE-3UXsl4ORtFtetdeUg,e0KQue6kjRCK9-592AGmvaB8e0z7tUfCCj7NucKO4j4Fz8b8-9hhc2bUSDNtKksw1t-JwEuuMjm1Lg,Pilot1,4410,1665534608000,418
e-z8JtaugSdSBDur4YbzRZQQyug0hV2joUEjBjaeQ2-Ad0s,SYLTatoY3rnM-eQ0lcxK1LnXLaPtkPhV4dJ1cOfRERwTRhkzlX0rM2U0,duhjVkc31zdzl1WY7Z-nR-7e8p5-iKn5Z56eqGJIYXH5VE3nZ6kySV1uXqgcr2eBtX7ZFCRhNuY0HA,T1 Wooje,5506,1665527876340,230
Aso2CRJfUeOWPAFNk-k-0xSl5pjV4k3LwJywK9DEDEPnN__kSIQfSFH1fw,U0mgX4RN7_QARrRO9L7D5noPpz6qvb9hISICMdb72aJbZw7eXH1lzxfA,t0Y3jLunG-hDMTTW9kIDfIH8wd-aWut4grxbqAmVkuqt9einoMS0d1VALO47EFfnkI67Gbixvmuo4A,Lucas Flores,29,1665428403513,59
-IaH1nm8elIFihOFSYPAowajun_zfpuU1pTudYfYv-pHYQ,dpxAoSwjdjK1z30_5cdc_6xpcaLWg8kOuHtcCEfLP9avpa0,Em5KPZehgkDYsW4QIrwGKuoafOcTc2Q0ba8v-Z0OLAHis9dZoFy4FV_qX1uX7Aoid7_wGBRianQ1eA,ELOHIGH PUMITA,4459,1665369813000,523
Z3lpU-9KxHJ5hbc4UBtrbEKUrXPFDcMkCnWnUu_A0geZXr_07exaAR3Qyg,U8fV2fItdRjB0Vq1quYpqXaelzJMLuXMLHE23djZJERqFONdoEwnKU6H,UG-vaufDYAuFzbeyiqujBS0UnzPkqLT9_av2aCNhQCWaqeFmK2dHSnBI-veB2-6V-Hx2t_FuxGfS8g,Samkzz,4411,1665346431000,95
039fO7pvNFXsbH6J6I-rx_mpuNjI1wZeqvWHAccKOYV0ARs,vKTVsXdpSHMK9N93Am3XxcAeH4J_0ZlsalyF3cGIpNgcXJxNh4lmbwoo,c3WGrWZvZaolPKs4EsYBgLz_N1kk0m4cqtxAXKDJVqKK30HtT4o0_vuKiSmSqFaM8kDUpfOytxqWgA,Ippo Sama,7,1664677423000,118
Urv1dLL_5vIT3p43U-OMyyCcFuos4JqWRvhVHhVeRJV_qQ,e-26USIkQ0p0m64hEnakQ51NUo9cTUYCYOMufIQ_OcQUkHE,UcyGzIS-6jPvXuG2BCbNuBBfHN7JnmDa4mN-OrqKJXfj5UHwqRgCfLfbiHoRH81W5Gafa2-KWRjjvg,haxq,4764,1665539440000,240
Ea_GK1DliouVkpmxvYozyGl8HcX9QRVk6O15ynoJJ8_M8g,wa62H8jGiC-oPyX5x2UpQz7uIhxtC6eRY71K92AhO53a4nM,KBRS_jS40UNXSUpemNmOg_cSqLSrfM89JwdEw5_VMm5qKuzdLs5snvWRvmVQ_Rrcx2qXvJgSpxjY7w,Forbidden Mmrs,5504,1665118825000,734
a6ZSyiSSASEwVAZAPzqcgFaiN0sF8jALInqY5YBpVKLj47U,5ZfERCJ8vHhBoxOm5vMaTLY5_AanCXABR-Uzmk_8_MB2Fh0,enwCGE0vH9QkxLy7psZoiRSy4y8RHXY_vkhHCvrAsJBJKF5-I7-5tX7-MIokzBEFqhHDUrSuTU-YVQ,ff 15,3891,1665377946000,160
X4MMJouambLw1oSQ3S2tsoYjoj60WWLS4AOol3EDwirvsw,Q6CXL6pnAaM8GCpDHVpQGr9GlV-DoIvIq33YoI5xXGhhTdk,dSvGzDDi0MPDotG5pA0VIr2Vjn7NijDZQ7LVCosFyCZn5V-U1hT1RWUIq8cYB4Ub1qOjS5sHlmCf1Q,O DESTRUIDOR,5430,1664644632000,144
rYtqkoD1Iieqp_BidJhqop-qGMj-E7B0DreijOl_8lXVfA,Lk7Q2dMip0AF25i_cBjhfee3yUGfTr_8IANXq7lHHdci1XM,Y_tfyAQvsr1QLoUKLGGoaIkAjxp0c4femScrKNFuLolwxeE_x8vE8eptQwwKD38RWR8KwjyB1TS9wg,ycram k,10,1665377424000,96
Z9TZud6DtaepEbC1Ovhv_A2th4HOCR-s9KwXa2KwIx74Fg,OR_5GNDTVwHrxyNjwEXUqOwVApxcotWzsYyMHWU6-HygdQE,k0vywdVgvpzCOs6vfljdL90LZpzI7zSVoDXTf3N8L5mcRtRU019uN_WVAUBZojXqs9A7PPAxgsE6Rw,Vento,4840,1665457082346,532
cwxIMZ__qVHhhiqykrgH-jLdzdH6jwiiVDct_XJ8y_A_TCc,kENskuVcFK8dyLIRj_VP0uzzKIhJo2lUZ5LZZ7ca3TQ02fA,bRuoCqE85Fd_XMbIQSfOb_1hVlN4HpgWaTrr7Tiyg1_NKENoyNvX7kdxlSDPLClFhlXhW4gUnz0BIA,vrumvrumvrumvrum,1644,1665467136039,537
4TR6VUa7nFtLDdx21CtVM6V4h2xNvHASItRFyyKgnaqStEw,ZrfDggjNZYfcIWta1wcDUYQWhAFfmKuwYsaU4Xyn3DA6Vfo,vR-Nm3XW0-COiSByacTq9A-SpxHUYC1olaQAsKXWxWkj2M6ouSyFUspJEqs22UBal4NFtTTGhM6lrw,scuro,5168,1665448595801,1076
4CO9nnLLVosWNDJzlIi0QMEADTQ9Ij4aOStVQo3xBpksfA,pZ4za6DyQ5dOzuNh5VRjIOnOadTnL0yu6nyPGVe9yJZJE0o,Rd4TZOiz3H4yvbbpQnb4T6P7gXNrzj05348kTroU4QdciAkJ98CFb5fe3EeMQxhF8xvzvm8WNtx8mQ,Brunox1001,588,1665438428000,631
vQ66H21z94azbDy_QjACbYt2yTIy63GUSpw4cHnLqy8xsg,vh_5_ZIYfLXaONoBBslS7lWQC8LWtVQbIPp3gAMb8xP2Hxo,XqX0g2g94V2gCMejnXJcf_jLHP9KHiLKukZUl7HSoPzXG92xn7dEZD50sdmASlWbPmzr5iDWu9arNg,disa do morro,28,1665542185774,316
o9vmuz_959TmzANmkTPH72OdZyZUMV7nF-Jy838SQslYTg,u2Mh0s3Q2wt4TYFP3LPaQrDHU9SYZv-bRvLHcVuDYEwhTMs,2zimeP81GCraZMnPKixeJxiFjrflNAvvevTPIhjPaB8zSY_gY-sczFV-Srd79Un1sATANhhHWX2oog,Yupps,5409,1665343524000,588
WxICdArEkcRR9i30BolbZ_4HeRLRvRxrIgRfj6WYpVa6AA,xCu2cnV_x7CGka63SzGkmkxgBT13vWtDonwbQjxXIVpF0v8,ZqgCgd7K6sMdha22V32Dpv3ZGslDACP_xkbI6UOmlgKsZKuGUS1ihSiM8GZ5FDvkkscJr0LbeERSZg,kuromi,5547,1665516978000,1042
hHeHfg0aaYn-VZRkQNgyZd8Q0vFz94wRGhL94AibwIsSvBJB8yYbtjU34g,Sf48NSY665NI9hcj-04dnGY5kK_Vr-QZbQmKeqMe3seeVkvwMXMwQ9bz,HqoBKxy0X2xShirlLjDpfEwog-VdyeRP-zIQY-Fy0GR3Vxd8l2FFs2rQuix9jO-NDiIWM_CmVgAabQ,kirigayazx,27,1665293877000,110
As9-fEw9QjVFLhKkjAOZF6AVNJcgUfWT4RMIybdyNUQ8SQ,EXXZ_4slvFgoJE22NW2bFFQPIbG4M4Ol7m71GSuLnh1b,9moVO9LVVJz3yjL8bQVNSS6Z-EKm39d8xO2wqoAqR0qqGOyCToYiIyJi1j5Ix4dsRdw8NE3tB29Tcg,preludios e notu,4416,1665422007000,620
4Avc-4QwgmXlgm3qd3xeLOgtjzsHYD7cPDHiItwH7fdPJDA,G6C5PbLGq7OBESpPPwBmaTusFLtWrhiDtiRl7iJfRjJibxfLKCNWG73C,RL0mlaSvbuM68BRWS5ZSOAeciiK50uog6XJRl_ohbzO6QKBPjuBW2CoSslax1qp2PLbSVBww9pFhbA,zay,4928,1665418175000,144
s8VKkPmD6z-3ozJRmKr2pYhYUJO0BabzxU2fBroOeBzAfg,pbDLfvexESLO9g9t9U5XQ5fnNKJanVzpbqkJbpeRa8ffFsM,CSXBgBiFVszENoogNyVVbwFkdXzR842BITqBpftyPJQzEfSInrNzmFsT_IWAemlOWP5ZFCVUc4b0KA,devils den,3608,1665186803000,489
P8mkNPVQ0a58UrnctGz6RhkZzoIvxP9O9lOp8ghakSKQc28ma7_Z7kDU0w,VtT28jF-4l3LjRtlr00rWXX9hnGSiv8AEM5CnXiEUlmg3-OT-KooH7eo,IwACSXZgKr0tpTenmgY73rCPTz4gwMaYM36l0VDPfCiEl5tH3THK7hBm9LlhEOcmxEnji3yTlXM52w,my love yunds,14,1665014527000,62
DcrY11NxYp_5GfnHQ0QSh_t5F3Y7GYQCbwSgbN2RhPHn,zLHSoBIujIYXQI7j9_84v50tRES8AMJQaKiUxKrOscY,KGy608ix0vCk42XQ8I8VcEh-XCcAR2jjicLRQxC8gIZsZCuFxG7m7HKfVGiCow2nGRNHHnTtd3mlAQ,Tay7,5538,1665528981506,705
WI4xOiDP1Y_xXhPfmDVv6rhJcoRu9cIBBc9fLmCYUfBseg,0uJmqOCpSb_ZYYsVR9uG0UytVfU73jRPPqz0C-lpyvFuDUE,rhlyhC5XGjA2D9hzdKQL3NXjM8PH0FAgXpkvBAn3PVC2kUnwSBdeZLQsUA63Ai5XYj-ZfBqhgaeYog,Redentor,3176,1665552571474,813
1CdLUZ0iKbCpetebugLAqjGG5eQQj69pw1K9mh8fFpFMHTM,dDSG3aUpsJ-B_SBeKIe3eSb5QlquXXLql8HOHaOHnMEby5g,5wQalKOyUI3cKRjS3ZTkrsr9G1LBYp8uixY_sYO1wI3r_WQPsI1DKmxb-hRLANIjpGoHujMrrHJA3A,preaczy,3608,1665552207000,845
H-D02LNZk3Luuotbg7DaVvAYSQGqLhgIVR40wl7tJ7tE,R9hAJzTnsYwoz3YKNasO4H6857BEdtfBlibtVlOVlmQ,ywbtKniWNWtiW40vPD7lcTaGo7pULPkHL_heU30fDvkBvXjq79YxGZ6AbGndnxXT5XAWwPiiXjkaQQ,TitaN,5462,1665431722736,489
JmGLfuOVnakviHBb7mBrrBeAV4M2ymnUOGrhh4P2wtOS7Jg5sbsbxdtJRA,vKHy0rAC_-G_mkzvMcOalEnERkm52BzVM3AWk-mvZP6HeXvnu2ykqAh1,QpAdmtTG6ZOV3RHYMLKY0UFzFu_EgeswfkvlXvyTCRfJVii8gbaT03ttQsU5JYmcLntV8Baczy4Dpg,s0rry mom,5252,1665452030000,114
On7ApldtefDmO9QDBycbvnO7ht-MM5-4R10GhJioxEAgIA,D5b9lVVyCwmUsU4qH7RmklG1kCvyeVWVcarnPu8NS6MAuZ8,zIA9S1mzXNQoRSWcRT5hsbgMZ-SnYob9ZO6p93meN8FRVk05vkmGhhcYevSWywcW0tX5Q5R_PIro1A,Rusty Sword,5170,1665531754428,599
HPdsxp8FNV4F8zx74UjBDkvWXwEPGZp3ed6z8s68Y6lem-Q,CYi-i6xwJSDX7Q7PmYp7thJgrFYFUD_2ZZv2lEmn8SGMWVI,I0GzKvQRJSJ8lC2rkInPA4GzaTxmPldENdjkrxJFUCvBLbJO-YKSOD0ZqZat4g-19ZfSrjnXdhpgbQ,thick b4rk,5023,1665449895000,344
K6WxFDjPbhULWimv5Q6Z49-5zWa2z3ItPYq-mTAHckwWEA,Syu3YhaWIgSg6KgqjZau8gw6_6Llf2vNU21TYLHnhNp6HJI,VQk4ykjWafbiBIn-YVqXBoSor2ipmO13DjtTcScJnrZY37VykyqbonPhmlQFX1bulQ9oRcoGP1R1gA,niceASSBABY,588,1665336284000,83
pb9un3mmfQky0mSG8CIm2QiyjHhiNNtfLAJa7TJ-n-Z_ZpjXkUvnZkVznw,Jpk8B4CNuMjZUFxzvnb1WqHPJc2ps2n_Zn1GfOXnWUgVYIbQtoBiAvoL,dnem47nMm9gAogOBps1YiYQvrIZTaqqBVkDMzFzs6tumY0rqJ7HoMOtgpwR3HscwS7zVfv7QjiReNg,bardeusmvp2023,29,1665441625000,132
GlqjZJodO39kPUQWKGPcN2mwOVNX7864P0Goo0JAziVEkLY,OzQ7eRn1p3q9rW86sK-unAKoAPfAGUNJ_7SRwM0lV_SxvF4,0p_nZPtwrzxgWNqRlKml5RUYNTOCAfHbBqkq796Ck6-NqKuX2CqvU4Lxa_4U-l-1ZNvyDJglJd11Jg,Zayco,4897,1665556159999,1221
XwU19CuGTmOY14Z3imeA3ob77CZn3r6wMvreMfeojQ5QldE-4WYvv22B9w,DKWrNH0IYRKPPsMgjzqdcxG2eCeQC5PLzENfQv4zHFEFLM3mB4ms1sZt,pBpN0m-qbKWVOKAiZAsPAQUWtN1FnwRvvSAlI0qn-6R9J39Sd8YzmaIB_cW4eRL4V0TcX9Zmx9Of7Q,JUGKING,5212,1665093170000,73
J06GiBw_O7LHHMgJSfxYIByXoUSScZ1TemohNsir57lk_Q,DAJOHe4qLD8Ht9Mo7MlzfZNcLRoBHWK-suyxMkqXTpID0kk,jtv5dUbr2hcIXyDtK3cCgt_obcVJfmCAeXsgdbT-dhdjEf_lNVzK-hLjDlImBDyK2vDGxHqbCmLFiQ,robloxpvpmine,591,1665536669000,504
MerEf3GPPsjL8uE-rF4KGm6NYMa2SzVf9yejeOl_mVaC4u79HguAVervnQ,g1UvslIL9CO6QAed0hpJOEdA5EobaTO_VN-5sR8apzv_3eXIMVDtg3HC,u6eXWKKZn_rHU9UOwbZcpE0R5_TSDHQtSzhJzLI_Iwa5dWXYLeKtMsnKH4Dz_IW3CMhhm3GUoh4iMA,ONE TRUE KING,1591,1664335102000,87
AreqywF0iUVsYQ26zF9dluCPXJLcped65Z4g-rCLVaUXrg,jugoT2nwQ3PZCmRfiHINVBbtRLUapCwzC9upWULvqS3byAc,OJezp5_BLBnofHLGayky2PceNSKz_Tf0ZWZsH4AvvT-NEaMg6fcWmd9DNcupXT3bZ5GyQsoHwan1RQ,Taric,3157,1665440194000,526
Ee43S-uA6mcG2Oglx6hQgAaOi7S0eHNGUn3OYHKK-GIPO2c,TCSNaR5P4BH8P038anuavNM_-VVDpT6i3-QZXRnwkzzpVao,hIKkl7YL4YgIS_8DsJbRf0o28AvBkL74A15CSvCCJ2nyvIJ02Jw5b_PbcxThTpYjHqL8CmUzZki3ug,Drakehero,4404,1665422702000,652
rjb8WeszoeSJP_FkjwhEwsitVWzOl-xv8lDwlFZQx_nwpg,KZNsq9_r2ry4NDd_2Cx6RvbiBZI-kCVmZM-kOtrf6yvhph8,HCtLNIcsHzlbpwMDdGF00tsnTX0M9kRu6ialyq6tt4emN6WmOQMTcU4cXH6GAKuzZRwp7AKMw-wvGg,CH0ZEN TOGUCHI,4942,1664901810000,492
kwuCDsS_RiZC6Dw1adzQqNF_LxFKjOfZHpcqa-htrit1Ug,fgEcPjJSgLOPHbgwhdtomuM-7w31d3Co1TTKAB1T8w2kHM0,EgRljIFV1ksL9QrWTycIuGWBr3WobGlBzVj0AvmfsKF_r1wn-EwzY0O-t4T2HM_AgzK6rmSqrAwLbQ,scamber,20,1665527199000,647
h4bbmLl0hgcuN6OX4_xI2JVCkiCG14ONmR0MMQ3VtvLJ,K9dUHYhdAwJPhhBJENJ4mhIpRiCdR9Q7ikUxVGGMUmU,47IP8yjv0kAJlsRaS91ldsY9gi2eiKbfo8v9YK_5HkL9eX2Ux5D3f08qa4mSUDfiQUcb2OFu6kdiUg,SSG Corëjj,588,1665356483000,143
wvs-B7lLTD-0HyJd1uo9ZQ_zz8GhzmndpgnRm9y8NpWTdYE,iEgR-gDHalf_5_9wrwP54ZYOog0av9I_Ghi2iPkb1wPoRMM,-iVAlwPdthW-kVQjERTA1daeOY-fcVq2TGEKJrT26klSRnTzqzE4OdJq_b9erw8Ufq2lIJ0hZ0vCrA,ready to fight,1,1665228640000,849
EvQJ5NNQ2VFQJcDlCvBlbxJwIYtDR0WpO-Kn4b8J_jh6,st2cmis77BYhz-xHbIiy9wOkardRIgtdbaNS88QIgMU,EKM_ix25zzojAzpzW4vOBamQl7LHYjI9aoBOQzWW2iQCVcFssbS8xAmHWRiw3jql7wtsO6L0qKQGqQ,Jockao Unchained,5463,1665177035000,314
qGpXShC5xyrMWflY-uxDh4sBGfEh2AZNe6aXPa1dVwJsKVU,ET1GhBKl9oBcZkDud1LWb_-K7TOGFvWshAoIXnaGVmO3DQmV_gRamLiQ,cI76Ain4luZii7CujdNvy8f7P-UJ-pqfMUx_xeVarAauvq4Fvu3D74BBBuWjnqGfXl8A4me5zYZ_tw,ZÖ3N,7,1665339996000,172
FTocIuuAAytbbxNVVIlgezJB_b8ivor-YjS4kYANo_H1,KiGCPCzJV1CUGSXQcPlvljNP3AOT3-5Pmml0BvC1oR0,70vccMFfc-KQOYasUBiUDxt7CCVglUEGHJa4aeypYc2LB1q-BmxuGeojHpZM6GXZMYU8ywSQZdeEdQ,cavalo do morro,621,1665448595801,486
fpV7TQNJxFIbN9YiODdY0ADqECX98HVr0NFcZra_rTELQDA,PCauBCEZWOdMNix6c8PMhnpPRLnoc-6M25nSEH588XeJvlk,NbyuS8SRGRp2pfCtLrWFvEvXmj-9Ss7friJ9UQ7Vxai_W_fUjhED-iFI0YYD7OPuhkoPm2mmxZAB2w,Zezas,1438,1664920220114,782
kF_ljR4p-AigavMxZkyRoL5apdWDd02d2gjYozTnX7cLAH0CJoo3_B2Skw,tiRRTDjLrwUZcp-SAKDXmNCjIe1VjZVn6sEDQOApiII2n20TMMibNodB,xR7NW9nKkyvnjT9hUdldrT-VgXPGidyDC798aKj1JuCWm78k7iin9ASCIN6i_wQuwtng6y5JufTWKA,keeept,5414,1665564775839,63
YIWYPwzjP4qrBVtyl9Cynm868oJ6nvHV2DxzGduCAGPDS9IpIXTo3ddW2g,2ByViSTs27fNYaKgHFbfsvOhplYm0f05FdOHj9UNZZUk-KGcBxJfAqWv,6CeXc2Uzfj9J11ULZHwde0BGFQ8SO58oYXfHh-XUSAhqHBGhw-5E7U_lxp8YIQ6aJbCCnCAvYkBJYA,louris,1433,1665462498000,108
oC1KHWGo6z7zwBN6sUgP30vT228DxCWxiSc7394j5k0ez1U,6yoHT69NDNHwGroEbl8VVQbyHHrUd4B-ZDMDxdIiNwAYEkA,-BWE6QNdT39NAmIE1cAa7pq2wF3omM5XDpAOrqXIsWJLeLM6zkemLYrM7fFOku8saNp0gE7NqYeeHQ,LBR jiayou,1114,1665355845000,322
